Date,Pascals,Meters,Celsius,X,Y,Z
2:46:23,100584,61,25,328,327,427
2:46:26,100584,61,25,328,328,427
2:46:29,100585,61,25,328,327,427
2:46:32,100586,61,25,328,327,427
2:46:35,100586,61,25,328,328,427
2:46:38,100584,61,25,328,327,427
2:46:41,100586,61,25,329,327,427
2:46:44,100587,61,25,329,327,426
2:46:47,100587,61,25,328,327,427
2:46:50,100587,61,25,328,328,427
2:46:53,100586,61,25,328,327,427
2:46:56,100588,61,25,328,327,427
2:46:58,100586,61,25,329,327,426
2:47:1,100586,61,25,328,327,427
2:47:4,100588,61,25,329,327,427
2:47:7,100585,61,25,328,327,427
2:47:10,100587,61,25,328,327,427
2:47:13,100586,61,25,328,327,427
2:47:16,100585,61,25,328,327,427
2:47:19,100586,61,25,329,328,427
2:47:22,100589,61,25,329,327,427
2:47:25,100586,61,25,328,327,427
2:47:28,100585,61,25,328,327,427
2:47:31,100586,61,25,329,327,427
2:47:34,100586,61,25,328,327,427
2:47:37,100587,62,25,328,327,426
2:47:40,100584,61,25,328,327,427
2:47:43,100586,61,25,328,327,426
2:47:46,100587,61,25,328,327,427
2:47:49,100587,61,25,329,327,427
2:47:52,100585,61,25,328,327,427
2:47:55,100587,61,25,329,327,426
2:47:58,100586,61,25,329,327,427
2:48:1,100587,61,25,328,327,427
2:48:4,100584,61,25,329,327,426
2:48:7,100587,61,25,328,327,427
2:48:10,100589,61,25,329,327,427
2:48:13,100589,61,25,329,328,427
2:48:16,100589,61,25,328,327,427
2:48:19,100589,61,25,329,327,427
2:48:22,100585,61,25,329,328,427
2:48:25,100587,61,25,328,327,426
2:48:28,100586,61,25,328,327,427
2:48:31,100586,61,25,328,328,427
2:48:34,100586,61,25,328,327,427
2:48:37,100587,61,25,328,327,427
2:48:40,100586,61,25,328,327,427
2:48:43,100589,61,25,328,327,427
2:48:46,100584,61,25,328,327,427
2:48:49,100585,62,25,329,327,426
2:48:52,100589,61,25,329,327,427
2:48:55,100589,61,25,328,327,427
2:48:58,100591,61,25,328,328,427
2:49:1,100585,61,25,328,327,427
2:49:4,100588,61,25,328,327,427
2:49:7,100585,61,25,328,328,427
2:49:10,100585,61,25,329,327,426
2:49:13,100585,61,25,329,327,427
2:49:16,100587,61,25,328,327,427
2:49:19,100587,61,25,328,328,427
2:49:22,100586,61,25,328,327,427
2:49:25,100586,61,25,329,327,426
2:49:28,100588,61,25,328,327,427
2:49:31,100587,61,25,328,327,427
2:49:34,100586,61,25,329,328,427
2:49:36,100586,61,25,328,327,426
2:49:39,100587,61,25,329,328,426
2:49:42,100590,61,25,328,327,427
2:49:45,100587,61,25,328,328,427
2:49:48,100583,62,25,328,327,427
2:49:51,100589,61,25,328,327,427
2:49:54,100586,61,25,328,327,427
2:49:57,100584,61,25,328,327,427
2:50:0,100585,62,25,329,327,427
2:50:3,100589,62,25,328,328,427
2:50:6,100586,61,25,328,327,427
2:50:9,100587,61,25,328,327,427
2:50:12,100588,61,25,328,327,427
2:50:15,100586,61,25,329,327,427
2:50:18,100588,61,25,329,328,427
2:50:21,100586,61,25,328,327,427
2:50:24,100588,61,25,328,328,427
2:50:27,100588,61,25,328,327,426
2:50:30,100586,61,25,329,327,427
2:50:33,100587,61,25,328,327,427
2:50:36,100584,61,25,328,327,426
2:50:39,100585,61,25,328,328,427
2:50:42,100585,61,25,328,327,427
2:50:45,100585,61,25,328,327,427
2:50:48,100584,61,25,329,327,427
2:50:51,100585,61,25,328,327,427
2:50:54,100584,61,25,328,327,426
2:50:57,100585,61,25,328,327,427
2:51:0,100587,61,25,329,327,427
2:51:3,100583,61,25,329,327,427
2:51:6,100591,61,25,328,327,427
2:51:9,100587,61,25,329,328,427
2:51:12,100588,61,25,328,327,427
2:51:15,100589,61,25,329,327,427
2:51:18,100588,61,25,329,327,427
2:51:21,100586,61,25,329,327,427
2:51:24,100586,61,25,328,327,427
2:51:27,100586,62,25,328,328,427
2:51:30,100584,61,25,328,327,426
2:51:33,100586,61,25,329,328,427
2:51:36,100588,61,25,328,327,427
2:51:39,100589,61,25,329,328,427
2:51:42,100586,61,25,328,327,427
2:51:45,100584,61,25,329,327,427
2:51:48,100587,61,25,328,327,427
2:51:51,100587,62,25,328,327,427
2:51:54,100586,61,25,328,327,427
2:51:57,100585,61,25,328,327,427
2:52:0,100587,61,25,328,327,427
2:52:3,100583,62,25,328,328,427
2:52:6,100586,61,25,328,327,426
2:52:9,100588,61,25,328,327,427
2:52:11,100584,61,25,329,328,427
2:52:14,100585,61,25,328,327,427
2:52:17,100583,61,25,328,328,426
2:52:20,100585,61,25,329,327,426
2:52:23,100587,61,25,328,327,426
2:52:26,100585,61,25,328,328,427
2:52:29,100584,61,25,328,327,427
2:52:32,100586,61,25,328,327,427
2:52:35,100586,61,25,328,327,427
2:52:38,100584,61,25,329,327,427
2:52:41,100585,61,25,328,327,427
2:52:44,100585,61,25,328,327,427
2:52:47,100585,61,25,328,328,427
2:52:50,100587,61,25,328,327,427
2:52:53,100586,61,25,328,327,426
2:52:56,100586,62,25,328,328,427
2:52:59,100586,62,25,328,328,427
2:53:2,100585,61,25,329,327,427
2:53:5,100584,62,25,329,327,427
2:53:8,100589,61,25,328,327,427
2:53:11,100584,61,25,329,328,427
2:53:14,100585,61,25,329,327,427
2:53:17,100586,61,25,328,328,427
2:53:20,100587,61,25,328,327,426
2:53:23,100585,62,25,328,327,426
2:53:26,100585,61,25,328,327,427
2:53:29,100588,61,25,328,328,427
2:53:32,100584,61,25,328,327,427
2:53:35,100587,61,25,328,327,427
2:53:38,100587,61,25,328,327,427
2:53:41,100588,61,25,329,327,427
2:53:44,100587,62,25,328,327,427
2:53:47,100586,61,25,329,327,427
2:53:50,100586,61,25,328,327,427
2:53:53,100587,62,25,328,327,427
2:53:56,100581,61,25,328,327,426
2:53:59,100588,61,25,328,327,426
2:54:2,100584,61,25,328,327,427
2:54:5,100588,61,25,329,327,427
2:54:8,100584,61,25,328,328,427
2:54:11,100586,61,25,328,328,427
2:54:14,100587,61,25,328,327,427
2:54:17,100587,61,25,328,328,427
2:54:20,100586,61,25,328,327,427
2:54:23,100586,61,25,328,327,427
2:54:26,100586,61,25,329,327,426
2:54:29,100589,61,25,329,327,427
2:54:32,100588,62,25,328,327,427
2:54:35,100587,61,25,328,327,427
2:54:38,100587,61,25,328,327,426
2:54:41,100582,61,25,328,327,427
2:54:44,100586,61,25,328,327,427
2:54:46,100589,61,25,328,327,426
2:54:49,100584,61,25,329,327,427
2:54:52,100585,61,25,329,327,427
2:54:55,100586,61,25,328,327,427
2:54:58,100584,61,25,328,327,427
2:55:1,100587,61,25,328,327,426
2:55:4,100590,61,25,328,327,427
2:55:7,100588,61,25,328,327,427
2:55:10,100586,61,25,329,327,427
2:55:13,100589,61,25,328,327,427
2:55:16,100588,61,25,329,327,427
2:55:19,100584,61,25,328,327,427
2:55:22,100587,62,25,328,327,427
2:55:25,100586,61,25,329,327,427
2:55:28,100584,61,25,328,327,427
2:55:31,100587,61,25,329,327,427
2:55:34,100589,61,25,329,327,427
2:55:37,100591,61,25,328,327,427
2:55:40,100589,61,25,329,328,427
2:55:43,100589,61,25,328,328,426
2:55:46,100587,61,25,328,328,427
2:55:49,100586,61,25,329,327,427
2:55:52,100590,61,25,328,327,426
2:55:55,100588,61,25,329,327,427
2:55:58,100585,61,25,328,327,427
2:56:1,100587,61,25,328,327,427
2:56:4,100588,61,25,328,328,427
2:56:7,100589,61,25,328,327,427
2:56:10,100586,61,25,329,328,427
2:56:13,100586,61,25,328,327,426
2:56:16,100583,61,25,328,328,427
2:56:19,100587,61,25,328,327,427
2:56:22,100589,61,25,328,327,427
2:56:25,100589,61,25,328,327,427
2:56:28,100586,61,25,328,327,427
2:56:31,100588,61,25,328,328,427
2:56:34,100587,61,25,328,327,427
2:56:37,100587,61,25,328,327,427
2:56:40,100590,61,25,329,328,427
2:56:43,100588,61,25,329,327,427
2:56:46,100586,61,25,328,327,426
2:56:49,100589,61,25,328,328,427
2:56:52,100586,61,25,328,327,426
2:56:55,100585,61,25,328,327,427
2:56:58,100588,61,25,328,327,426
2:57:1,100584,61,25,328,327,426
2:57:4,100584,61,25,328,327,427
2:57:7,100586,61,25,328,328,427
2:57:10,100586,61,25,328,327,427
2:57:13,100587,61,25,329,327,427
2:57:16,100587,61,25,328,328,426
2:57:19,100585,61,25,328,328,427
2:57:22,100586,61,25,328,327,427
2:57:24,100586,61,25,328,327,427
2:57:27,100585,61,25,328,327,427
2:57:30,100585,61,25,328,327,427
2:57:33,100586,61,25,328,327,427
2:57:36,100586,61,25,328,328,427
2:57:39,100588,61,25,328,327,427
2:57:42,100586,61,25,329,327,427
2:57:45,100585,61,25,329,328,427
2:57:48,100592,61,25,328,327,427
2:57:51,100585,61,25,328,327,427
2:57:54,100585,61,25,328,328,427
2:57:57,100587,61,25,328,328,426
2:58:0,100586,61,25,328,327,427
2:58:3,100588,61,25,328,327,427
2:58:6,100587,61,25,328,327,427
2:58:9,100587,61,25,328,328,427
2:58:12,100585,61,25,329,327,426
2:58:15,100586,61,25,328,327,427
2:58:18,100585,61,25,329,327,427
2:58:21,100587,61,25,328,327,426
2:58:24,100584,61,25,328,327,427
2:58:27,100587,61,25,328,327,426
2:58:30,100587,61,25,328,328,427
2:58:33,100587,61,25,328,327,427
2:58:36,100588,61,25,328,327,427
2:58:39,100585,61,25,329,327,427
2:58:42,100586,61,25,329,328,427
2:58:45,100587,61,25,329,327,427
2:58:48,100587,61,25,329,327,427
2:58:51,100587,61,25,328,327,427
2:58:54,100589,61,25,329,327,427
2:58:57,100587,61,25,328,327,426
2:59:0,100586,61,25,328,327,427
2:59:3,100589,61,25,328,327,426
2:59:6,100588,61,25,328,327,426
2:59:9,100588,61,25,328,327,427
2:59:12,100589,61,25,328,327,427
2:59:15,100588,61,25,328,328,427
2:59:18,100584,61,25,328,328,427
2:59:21,100586,61,25,329,328,427
2:59:24,100590,61,25,328,327,427
2:59:27,100588,61,25,328,327,427
2:59:30,100586,61,25,328,327,427
2:59:33,100586,61,25,328,327,427
2:59:36,100587,61,25,328,327,427
2:59:39,100587,61,25,328,327,427
2:59:42,100585,61,25,328,327,427
2:59:45,100588,61,25,329,328,427
2:59:48,100585,61,25,328,327,426
2:59:51,100588,61,25,329,328,427
2:59:54,100591,61,25,328,327,426
2:59:57,100584,61,25,329,327,427
3:0:0,100587,61,25,328,328,427
3:0:2,100587,61,25,328,327,427
3:0:5,100587,61,25,329,327,427
3:0:8,100584,61,25,328,327,426
3:0:11,100588,61,25,328,327,426
3:0:14,100588,61,25,328,328,426
3:0:17,100587,61,25,329,327,427
3:0:20,100590,61,25,328,327,427
3:0:23,100584,61,25,329,327,427
3:0:26,100584,61,25,328,328,427
3:0:29,100588,61,25,329,327,427
3:0:32,100588,61,25,328,327,426
3:0:35,100587,61,25,328,327,427
3:0:38,100589,61,25,328,328,427
3:0:41,100590,61,25,328,327,427
3:0:44,100585,61,25,328,327,427
3:0:47,100586,61,25,328,327,427
3:0:50,100588,61,25,328,328,427
3:0:53,100585,61,25,329,328,427
3:0:56,100588,61,25,328,327,427
3:0:59,100585,61,25,329,328,427
3:1:2,100587,61,25,328,327,427
3:1:5,100589,61,25,328,328,427
3:1:8,100590,61,25,328,327,426
3:1:11,100588,61,25,328,328,427
3:1:14,100588,61,25,328,327,427
3:1:17,100590,61,25,329,327,427
3:1:20,100590,61,25,328,328,427
3:1:23,100590,61,25,328,327,427
3:1:26,100588,61,25,328,327,427
3:1:29,100589,61,25,328,328,426
3:1:32,100587,61,25,329,327,427
3:1:35,100591,61,25,328,328,427
3:1:38,100589,61,25,328,328,427
3:1:41,100589,61,25,328,327,427
3:1:44,100589,61,25,329,328,427
3:1:47,100591,61,25,328,327,427
3:1:50,100590,61,25,329,327,427
3:1:53,100589,61,25,329,327,427
3:1:56,100589,61,25,328,327,426
3:1:59,100589,61,25,328,327,427
3:2:2,100593,61,25,328,328,427
3:2:5,100590,61,25,328,327,427
3:2:8,100588,61,25,329,328,426
3:2:11,100591,61,25,329,327,426
3:2:14,100587,61,25,328,328,427
3:2:17,100587,61,25,328,327,427
3:2:20,100592,61,25,328,327,426
3:2:23,100590,61,25,328,327,426
3:2:26,100592,61,25,328,327,427
3:2:29,100591,61,25,328,327,427
3:2:32,100592,61,25,328,327,427
3:2:35,100590,61,25,328,328,427
3:2:38,100587,61,25,328,327,427
3:2:40,100589,61,25,328,327,426
3:2:43,100589,61,25,328,328,427
3:2:46,100591,61,25,329,327,426
3:2:49,100591,61,25,328,327,427
3:2:52,100589,61,25,328,327,427
3:2:55,100586,61,25,328,327,427
3:2:58,100590,61,25,328,327,427
3:3:1,100590,61,25,329,327,427
3:3:4,100588,61,25,328,327,427
3:3:7,100594,61,25,328,327,427
3:3:10,100592,61,25,328,327,427
3:3:13,100588,61,25,328,328,427
3:3:16,100590,61,25,328,327,427
3:3:19,100590,61,25,329,327,427
3:3:22,100588,61,25,328,327,426
3:3:25,100591,61,25,328,327,427
3:3:28,100593,61,25,328,328,427
3:3:31,100590,61,25,328,327,427
3:3:34,100589,61,25,328,327,427
3:3:37,100591,61,25,329,328,427
3:3:40,100590,61,25,328,327,427
3:3:43,100590,61,25,329,328,427
3:3:46,100592,61,25,328,327,427
3:3:49,100590,61,25,328,327,427
3:3:52,100591,61,25,328,327,427
3:3:55,100586,61,25,328,327,427
3:3:58,100592,61,25,328,328,427
3:4:1,100586,61,25,328,327,426
3:4:4,100592,61,25,328,328,427
3:4:7,100589,61,25,328,327,426
3:4:10,100590,61,25,328,328,427
3:4:13,100591,61,25,328,327,427
3:4:16,100592,61,25,328,327,427
3:4:19,100592,61,25,329,328,427
3:4:22,100589,61,25,328,328,427
3:4:25,100590,61,25,329,327,427
3:4:28,100590,61,25,328,327,427
3:4:31,100589,61,25,329,327,426
3:4:34,100590,61,25,329,327,427
3:4:37,100592,61,25,328,327,427
3:4:40,100589,61,25,329,327,427
3:4:43,100593,61,25,328,327,427
3:4:46,100587,61,25,329,327,427
3:4:49,100592,61,25,328,327,427
3:4:52,100588,61,25,329,327,427
3:4:55,100587,61,25,328,327,426
3:4:58,100588,61,25,328,327,427
3:5:1,100586,61,25,328,328,427
3:5:4,100588,61,25,329,327,427
3:5:7,100591,61,25,328,327,427
3:5:10,100584,61,25,328,327,427
3:5:13,100589,61,25,328,327,426
3:5:15,100586,61,25,328,328,427
3:5:18,100590,61,25,329,327,427
3:5:21,100592,61,25,328,327,427
3:5:24,100584,61,25,328,327,426
3:5:27,100587,61,25,328,327,427
3:5:30,100587,61,25,328,328,426
3:5:33,100588,61,25,329,327,427
3:5:36,100588,61,25,328,327,427
3:5:39,100589,61,25,329,328,427
3:5:42,100586,61,25,328,327,427
3:5:45,100589,61,25,328,327,427
3:5:48,100590,61,25,328,327,427
3:5:51,100586,61,25,329,327,427
3:5:54,100587,61,25,328,328,427
3:5:57,100591,61,25,328,327,427
3:6:0,100589,61,25,328,328,427
3:6:3,100589,61,25,328,327,427
3:6:6,100585,61,25,328,328,427
3:6:9,100590,61,25,328,327,427
3:6:12,100592,61,25,329,328,427
3:6:15,100592,61,25,328,327,427
3:6:18,100590,61,25,328,327,427
3:6:21,100590,61,25,328,327,427
3:6:24,100590,61,25,328,327,427
3:6:27,100589,61,25,329,327,427
3:6:30,100590,61,25,328,327,427
3:6:33,100585,61,25,329,327,427
3:6:36,100587,61,25,329,327,427
3:6:39,100586,61,25,328,327,427
3:6:42,100585,61,25,328,327,427
3:6:45,100585,61,25,329,327,427
3:6:48,100588,61,25,329,327,427
3:6:51,100589,61,25,328,327,427
3:6:54,100588,61,25,328,328,426
3:6:57,100587,61,25,328,327,426
3:7:0,100586,61,25,328,328,427
3:7:3,100588,61,25,328,327,427
3:7:6,100585,61,25,328,327,427
3:7:9,100584,61,25,329,328,427
3:7:12,100590,61,25,329,327,426
3:7:15,100586,61,25,328,327,427
3:7:18,100591,61,25,328,327,427
3:7:21,100588,61,25,329,327,427
3:7:24,100591,61,25,328,327,427
3:7:27,100591,61,25,328,327,427
3:7:30,100590,61,25,329,327,427
3:7:33,100590,61,25,328,327,427
3:7:36,100587,61,25,328,327,426
3:7:39,100590,61,25,329,328,427
3:7:42,100590,61,25,328,327,427
3:7:45,100589,61,25,329,328,427
3:7:48,100589,61,25,328,327,427
3:7:51,100591,61,25,328,328,427
3:7:53,100589,61,25,328,327,426
3:7:56,100592,61,25,328,327,427
3:7:59,100590,61,25,329,327,427
3:8:2,100586,61,25,328,327,426
3:8:5,100591,61,25,328,327,427
3:8:8,100586,61,25,329,327,427
3:8:11,100588,61,25,328,327,427
3:8:14,100587,61,25,329,327,427
3:8:17,100592,61,25,329,327,427
3:8:20,100589,61,25,328,328,426
3:8:23,100589,61,25,329,327,427
3:8:26,100591,61,25,329,328,427
3:8:29,100591,61,25,328,327,427
3:8:32,100589,61,25,329,327,427
3:8:35,100588,61,25,328,327,427
3:8:38,100589,61,25,328,327,426
3:8:41,100591,61,25,328,327,427
3:8:44,100586,61,25,329,327,427
3:8:47,100593,61,25,328,327,427
3:8:50,100590,61,25,328,327,427
3:8:53,100588,61,25,328,328,427
3:8:56,100589,61,25,329,327,427
3:8:59,100589,61,25,329,327,427
3:9:2,100588,61,25,328,327,427
3:9:5,100590,61,25,329,327,427
3:9:8,100590,61,25,328,327,427
3:9:11,100589,61,25,329,327,427
3:9:14,100588,61,25,328,327,427
3:9:17,100590,61,25,329,327,427
3:9:20,100585,61,25,328,328,427
3:9:23,100589,61,25,328,327,427
3:9:26,100588,61,25,328,327,427
3:9:29,100588,61,25,328,328,427
3:9:32,100590,61,25,328,327,427
3:9:35,100589,61,25,328,328,427
3:9:38,100588,61,25,329,328,426
3:9:41,100591,61,25,328,327,427
3:9:44,100590,61,25,328,327,427
3:9:47,100586,61,25,329,327,427
3:9:50,100590,61,25,328,328,427
3:9:53,100589,61,25,328,327,427
3:9:56,100588,61,25,328,328,427
3:9:59,100590,61,25,329,327,427
3:10:2,100590,61,25,328,327,427
3:10:5,100586,61,25,328,328,427
3:10:8,100590,61,25,328,327,427
3:10:11,100591,61,25,328,327,427
3:10:14,100589,61,25,328,328,427
3:10:17,100589,61,25,328,327,426
3:10:20,100589,61,25,329,327,427
3:10:23,100589,61,25,328,327,427
3:10:26,100588,61,25,329,327,427
3:10:29,100587,61,25,329,327,426
3:10:31,100589,61,25,329,328,427
3:10:34,100590,61,25,328,327,427
3:10:37,100590,61,25,328,328,427
3:10:40,100592,61,25,328,327,427
3:10:43,100590,61,25,328,328,427
3:10:46,100590,61,25,328,327,427
3:10:49,100592,61,25,328,327,426
3:10:52,100590,61,25,329,328,427
3:10:55,100591,61,25,328,327,427
3:10:58,100591,61,25,328,327,426
3:11:1,100589,61,25,328,327,427
3:11:4,100593,61,25,328,328,427
3:11:7,100590,61,25,328,327,427
3:11:10,100593,61,25,329,327,427
3:11:13,100590,61,25,328,327,426
3:11:16,100592,61,25,328,327,427
3:11:19,100593,61,25,328,327,427
3:11:22,100590,61,25,329,328,427
3:11:25,100596,61,25,328,327,426
3:11:28,100594,61,25,329,328,427
3:11:31,100591,61,25,328,328,427
3:11:34,100596,61,25,328,327,427
3:11:37,100594,61,25,329,328,427
3:11:40,100592,61,25,328,327,426
3:11:43,100592,61,25,328,328,427
3:11:46,100590,61,25,329,327,427
3:11:49,100592,61,25,328,327,427
3:11:52,100595,61,25,328,327,427
3:11:55,100595,61,25,328,327,427
3:11:58,100592,61,25,328,327,427
3:12:1,100592,61,25,328,327,427
3:12:4,100592,61,25,328,327,427
3:12:7,100593,61,25,328,327,427
3:12:10,100597,61,25,329,327,427
3:12:13,100595,60,25,328,327,427
3:12:16,100597,60,25,329,327,427
3:12:19,100593,61,25,328,327,427
3:12:22,100592,61,25,328,327,426
3:12:25,100593,61,25,328,327,427
3:12:28,100597,61,25,328,327,427
3:12:31,100593,61,25,328,328,427
3:12:34,100594,61,25,328,327,427
3:12:37,100590,60,25,329,327,427
3:12:40,100593,61,25,329,327,427
3:12:43,100594,61,25,328,327,427
3:12:46,100594,60,25,329,328,427
3:12:49,100593,60,25,328,328,427
3:12:52,100592,61,25,328,327,427
3:12:55,100596,61,25,328,327,426
3:12:58,100591,61,25,329,327,427
3:13:1,100594,61,25,328,327,427
3:13:4,100593,61,25,328,327,427
3:13:7,100594,61,25,328,327,427
3:13:9,100594,60,25,328,327,427
3:13:12,100591,60,25,328,328,427
3:13:15,100592,61,25,328,327,426
3:13:18,100593,61,25,329,327,427
3:13:21,100595,61,25,328,328,427
3:13:24,100594,61,25,328,327,427
3:13:27,100590,61,25,328,327,427
3:13:30,100594,61,25,328,327,426
3:13:33,100594,61,25,328,328,427
3:13:36,100596,61,25,328,327,426
3:13:39,100594,60,25,328,327,427
3:13:42,100594,61,25,329,327,427
3:13:45,100592,61,25,329,327,427
3:13:48,100592,61,25,329,328,427
3:13:51,100594,61,25,328,328,427
3:13:54,100594,60,25,328,327,427
3:13:57,100594,60,25,329,328,427
3:14:0,100598,61,25,328,328,427
3:14:3,100594,60,25,329,327,427
3:14:6,100596,60,25,328,327,427
3:14:9,100592,61,25,328,327,427
3:14:12,100596,61,25,328,328,427
3:14:15,100595,61,25,328,327,427
3:14:18,100595,60,25,329,328,427
3:14:21,100595,61,25,329,327,427
3:14:24,100598,61,25,328,327,427
3:14:27,100597,60,25,328,328,427
3:14:30,100599,61,25,329,327,427
3:14:33,100596,61,25,328,327,427
3:14:36,100597,60,25,329,328,427
3:14:39,100597,61,25,328,327,426
3:14:42,100594,60,25,329,327,427
3:14:45,100596,60,25,328,327,427
3:14:48,100596,60,25,328,327,427
3:14:51,100596,60,25,328,327,427
3:14:54,100597,61,25,328,327,427
3:14:57,100596,60,25,329,327,427
3:15:0,100596,60,25,329,328,427
3:15:3,100599,60,25,328,327,427
3:15:6,100595,60,25,328,327,426
3:15:9,100596,60,25,328,327,427
3:15:12,100600,60,25,328,328,427
3:15:15,100599,60,25,329,327,426
3:15:18,100597,60,25,328,328,427
3:15:21,100598,60,25,328,328,427
3:15:24,100598,60,25,329,328,427
3:15:27,100598,60,25,328,327,426
3:15:30,100597,60,25,328,328,427
3:15:33,100598,60,25,328,328,427
3:15:36,100598,60,25,328,327,426
3:15:39,100598,60,25,329,327,427
3:15:42,100600,60,25,328,327,427
3:15:44,100599,60,25,329,328,427
3:15:47,100600,60,25,328,327,426
3:15:50,100598,60,25,328,327,426
3:15:53,100601,60,25,329,327,427
3:15:56,100600,60,25,329,327,427
3:15:59,100597,60,25,329,328,427
3:16:2,100599,60,25,328,327,427
3:16:5,100597,60,25,328,328,427
3:16:8,100598,60,25,328,327,427
3:16:11,100600,60,25,329,328,427
3:16:14,100601,60,25,328,328,427
3:16:17,100598,60,25,328,327,427
3:16:20,100598,60,25,329,327,427
3:16:23,100598,60,25,328,327,427
3:16:26,100598,60,25,328,327,426
3:16:29,100598,60,25,329,327,426
3:16:32,100601,60,25,329,328,426
3:16:35,100601,60,25,328,327,427
3:16:38,100599,60,25,328,327,427
3:16:41,100599,60,25,328,327,426
3:16:44,100602,60,25,328,327,427
3:16:47,100598,60,25,328,327,427
3:16:50,100598,60,25,328,327,427
3:16:53,100601,60,25,329,327,427
3:16:56,100603,60,25,328,327,427
3:16:59,100604,60,25,328,327,427
3:17:2,100600,60,25,329,327,427
3:17:5,100601,60,25,329,327,427
3:17:8,100602,60,25,328,327,427
3:17:11,100602,60,25,329,328,427
3:17:14,100598,60,25,329,327,427
3:17:17,100602,60,25,328,327,427
3:17:20,100600,60,25,329,327,427
3:17:23,100603,60,25,328,327,427
3:17:26,100601,60,25,329,327,427
3:17:29,100601,60,25,329,327,427
3:17:32,100603,60,25,328,328,427
3:17:35,100600,60,25,328,328,427
3:17:38,100602,60,25,328,327,427
3:17:41,100602,60,25,328,327,427
3:17:44,100601,60,25,328,327,427
3:17:47,100601,60,25,328,328,427
3:17:50,100603,60,25,328,328,427
3:17:53,100604,60,25,328,327,427
3:17:56,100604,60,25,329,328,427
3:17:59,100600,60,25,328,327,427
3:18:2,100603,60,25,328,328,427
3:18:5,100600,60,25,328,328,427
3:18:8,100604,60,25,329,327,426
3:18:11,100602,60,25,328,327,427
3:18:14,100601,60,25,328,327,427
3:18:17,100603,60,25,329,327,427
3:18:20,100601,60,25,328,327,427
3:18:22,100601,60,25,328,327,427
3:18:25,100601,60,25,328,328,426
3:18:28,100600,60,25,328,327,427
3:18:31,100603,60,25,328,328,427
3:18:34,100601,60,25,328,327,427
3:18:37,100603,60,25,328,327,427
3:18:40,100600,60,25,329,328,427
3:18:43,100601,60,25,329,327,427
3:18:46,100602,60,25,329,327,427
3:18:49,100600,60,25,329,327,427
3:18:52,100600,60,25,328,327,427
3:18:55,100603,60,25,329,327,427
3:18:58,100602,60,25,328,327,427
3:19:1,100603,60,25,329,327,427
3:19:4,100602,60,25,328,328,427
3:19:7,100603,60,25,328,327,427
3:19:10,100604,60,25,329,328,427
3:19:13,100602,60,25,328,328,427
3:19:16,100603,60,25,329,327,427
3:19:19,100600,60,25,329,327,427
3:19:22,100601,60,25,328,327,426
3:19:25,100603,60,25,328,327,427
3:19:28,100601,60,25,328,327,426
3:19:31,100602,60,25,329,327,427
3:19:34,100606,60,25,328,327,427
3:19:37,100601,60,25,328,328,427
3:19:40,100602,60,25,328,328,427
3:19:43,100603,60,25,328,327,427
3:19:46,100602,60,25,329,327,427
3:19:49,100599,60,25,328,327,427
3:19:52,100604,60,25,329,328,427
3:19:55,100604,60,25,328,327,427
3:19:58,100604,60,25,328,327,427
3:20:1,100602,60,25,328,327,427
3:20:4,100601,60,25,328,327,427
3:20:7,100603,60,25,329,327,427
3:20:10,100605,60,25,329,327,427
3:20:13,100601,60,25,328,328,427
3:20:16,100605,60,25,329,327,427
3:20:19,100604,60,25,329,327,427
3:20:22,100603,60,25,328,327,427
3:20:25,100603,60,25,328,327,427
3:20:28,100600,60,25,328,327,427
3:20:31,100605,60,25,328,327,427
3:20:34,100601,60,25,328,327,427
3:20:37,100603,60,25,328,327,427
3:20:40,100604,60,25,328,327,427
3:20:43,100606,60,25,328,327,427
3:20:46,100603,60,25,329,327,427
3:20:49,100604,60,25,329,327,427
3:20:52,100604,60,25,329,327,427
3:20:55,100605,60,25,328,327,426
3:20:58,100607,60,25,328,327,427
3:21:0,100605,60,25,328,327,427
3:21:3,100607,60,25,329,327,427
3:21:6,100603,60,25,328,328,427
3:21:9,100604,60,25,329,327,427
3:21:12,100603,60,25,329,327,427
3:21:15,100605,60,25,329,327,426
3:21:18,100608,60,25,328,327,427
3:21:21,100601,60,25,328,327,427
3:21:24,100606,60,25,328,328,427
3:21:27,100601,60,25,328,327,427
3:21:30,100605,60,25,328,327,427
3:21:33,100604,60,25,329,327,427
3:21:36,100604,60,25,328,327,427
3:21:39,100603,60,25,329,327,427
3:21:42,100605,60,25,329,327,427
3:21:45,100608,60,25,329,327,427
3:21:48,100602,60,25,329,327,427
3:21:51,100604,60,25,329,327,427
3:21:54,100602,60,25,329,327,427
3:21:57,100607,60,25,328,327,427
3:22:0,100605,60,25,328,327,427
3:22:3,100610,60,25,329,328,427
3:22:6,100603,59,25,329,327,427
3:22:9,100605,60,25,329,328,427
3:22:12,100603,60,25,328,327,427
3:22:15,100603,59,25,328,328,426
3:22:18,100605,60,25,328,327,427
3:22:21,100606,60,25,328,328,427
3:22:24,100607,60,25,328,327,426
3:22:27,100605,60,25,328,327,427
3:22:30,100602,59,25,329,327,427
3:22:33,100605,60,25,328,328,427
3:22:36,100606,60,25,328,327,426
3:22:39,100605,59,25,329,327,427
3:22:42,100607,60,25,328,328,427
3:22:45,100607,60,25,329,328,427
3:22:48,100605,59,25,328,327,427
3:22:51,100603,60,25,328,328,427
